32 32
   25    30   -0.07279    0.01026
   25    31   -0.07027    0.00516
   26     0   -0.12635   -0.00520
   26     1   -0.12612   -0.02593
   26     2   -0.12569   -0.04630
   26     3   -0.12525   -0.06605
   26     4   -0.12511   -0.08499
   26     5   -0.12566   -0.10297
   26     6   -0.12732   -0.11986
   26     7   -0.13058   -0.13552
   26     8   -0.13594   -0.14976
   26     9   -0.14395   -0.16224
   26    10   -0.15508   -0.17236
   26    11   -0.16968   -0.17918
   26    12   -0.18771   -0.18136
   26    13   -0.20840   -0.17721
   26    14   -0.22994   -0.16515
   26    15   -0.24939   -0.14437
   26    16   -0.26325   -0.11567
   26    17   -0.26851   -0.08164
   26    18   -0.26365   -0.04621
   26    19   -0.24919   -0.01356
   26    20   -0.22745    0.01294
   26    21   -0.20183    0.03160
   26    22   -0.17563    0.04254
   26    23   -0.15127    0.04711
   26    24   -0.13001    0.04705
   26    25   -0.11224    0.04397
   26    26   -0.09784    0.03907
   26    27   -0.08647    0.03316
   26    28   -0.07774    0.02675
   26    29   -0.07132    0.02012
   26    30   -0.06692    0.01341
   26    31   -0.06435    0.00670
   27     0   -0.10559   -0.00519
   27     1   -0.10554   -0.02589
   27     2   -0.10550   -0.04637
   27     3   -0.10564   -0.06647
   27     4   -0.10622   -0.08607
   27     5   -0.10758   -0.10511
   27     6   -0.11015   -0.12350
   27     7   -0.11444   -0.14121
   27     8   -0.12108   -0.15808
   27     9   -0.13080   -0.17383
   27    10   -0.14446   -0.18787
   27    11   -0.16290   -0.19906
   27    12   -0.18670   -0.20551
   27    13   -0.21554   -0.20443
   27    14   -0.24730   -0.19258
   27    15   -0.27750   -0.16765
   27    16   -0.30013   -0.13013
   27    17   -0.30983   -0.08403
   27    18   -0.30393   -0.03579
   27    19   -0.28333    0.00762
   27    20   -0.25221    0.04076
   27    21   -0.21658    0.06139
   27    22   -0.18187    0.07062
   27    23   -0.15139    0.07150
   27    24   -0.12626    0.06718
   27    25   -0.10629    0.06005
   27    26   -0.09078    0.05161
   27    27   -0.07893    0.04274
   27    28   -0.07007    0.03385
   27    29   -0.06367    0.02512
   27    30   -0.05935    0.01660
   27    31   -0.05685    0.00826
   28     0   -0.08479   -0.00522
   28     1   -0.08485   -0.02605
   28     2   -0.08503   -0.04677
   28     3   -0.08549   -0.06732
   28     4   -0.08644   -0.08765
   28     5   -0.08820   -0.10776
   28     6   -0.09117   -0.12772
   28     7   -0.09589   -0.14756
   28     8   -0.10307   -0.16731
   28     9   -0.11366   -0.18689
   28    10   -0.12895   -0.20591
   28    11   -0.15057   -0.22333
   28    12   -0.18033   -0.23689
   28    13   -0.21932   -0.24233
   28    14   -0.26590   -0.23334
   28    15   -0.31328   -0.20392
   28    16   -0.35041   -0.15337
   28    17   -0.36734   -0.08841
   28    18   -0.35947   -0.02011
   28    19   -0.32833    0.03980
   28    20   -0.28144    0.08190
   28    21   -0.23007    0.10305
   28    22   -0.18360    0.10722
   28    23   -0.14604    0.10111
   28    24   -0.11736    0.09012
   28    25   -0.09597    0.07745
   28    26   -0.08016    0.06465
   28    27   -0.06853    0.05238
   28    28   -0.06006    0.04083
   28    29   -0.05407    0.02997
   28    30   -0.05008    0.01966
   28    31   -0.04780    0.00973
   29     0   -0.06384   -0.00526
   29     1   -0.06394   -0.02630
   29     2   -0.06421   -0.04732
   29     3   -0.06476   -0.06831
   29     4   -0.06579   -0.08934
   29     5   -0.06755   -0.11048
   29     6   -0.07040   -0.13190
   29     7   -0.07485   -0.15382
   29     8   -0.08163   -0.17651
   29     9   -0.09183   -0.20024
   29    10   -0.10710   -0.22517
   29    11   -0.12999   -0.25094
   29    12   -0.16430   -0.27578
   29    13   -0.21462   -0.29441
   29    14   -0.28285   -0.29521
   29    15   -0.35954   -0.26244
   29    16   -0.42186   -0.19141
   29    17   -0.45059   -0.09601
   29    18   -0.43929    0.00449
   29    19   -0.38984    0.09108
   29    20   -0.31482    0.14548
   29    21   -0.23773    0.16226
   29    22   -0.17582    0.15398
   29    23   -0.13165    0.13539
   29    24   -0.10123    0.11466
   29    25   -0.08021    0.09498
   29    26   -0.06549    0.07722
   29    27   -0.05508    0.06139
   29    28   -0.04771    0.04720
   29    29   -0.04259    0.03432
   29    30   -0.03922    0.02237
   29    31   -0.03731    0.01103
   30     0   -0.04270   -0.00531
   30     1   -0.04279   -0.02655
   30     2   -0.04304   -0.04783
   30     3   -0.04352   -0.06922
   30     4   -0.04436   -0.09082
   30     5   -0.04576   -0.11281
   30     6   -0.04799   -0.13546
   30     7   -0.05147   -0.15916
   30     8   -0.05682   -0.18447
   30     9   -0.06502   -0.21214
   30    10   -0.07779   -0.24318
   30    11   -0.09817   -0.27876
   30    12   -0.13198   -0.31960
   30    13   -0.19017   -0.36298
   30    14   -0.28835   -0.39225
   30    15   -0.42122   -0.36283
   30    16   -0.52932   -0.25394
   30    17   -0.57487   -0.10824
   30    18   -0.55885    0.04285
   30    19   -0.47950    0.17684
   30    20   -0.34882    0.25066
   30    21   -0.22745    0.24661
   30    22   -0.14947    0.20996
   30    23   -0.10365    0.17122
   30    24   -0.07596    0.13799
   30    25   -0.05837    0.11060
   30    26   -0.04669    0.08794
   30    27   -0.03872    0.06884
   30    28   -0.03321    0.05237
   30    29   -0.02945    0.03779
   30    30   -0.02700    0.02452
   30    31   -0.02561    0.01206
   31     0   -0.02140   -0.00534
   31     1   -0.02145   -0.02672
   31     2   -0.02159   -0.04819
   31     3   -0.02187   -0.06984
   31     4   -0.02234   -0.09183
   31     5   -0.02311   -0.11438
   31     6   -0.02434   -0.13786
   31     7   -0.02625   -0.16278
   31     8   -0.02921   -0.18993
   31     9   -0.03383   -0.22051
   31    10   -0.04123   -0.25641
   31    11   -0.05368   -0.30075
   31    12   -0.07646   -0.35887
   31    13   -0.12417   -0.43974
   31    14   -0.24460   -0.54788
   31    15   -0.51735   -0.56010
   31    16   -0.70562   -0.34690
   31    17   -0.75865   -0.12399
   31    18   -0.74212    0.09373
   31    19   -0.63425    0.32329
   31    20   -0.36308    0.45157
   31    21   -0.16659    0.35723
   31    22   -0.09169    0.26480
   31    23   -0.05861    0.20087
   31    24   -0.04121    0.15551
   31    25   -0.03092    0.12167
   31    26   -0.02438    0.09525
   31    27   -0.02002    0.07380
   31    28   -0.01706    0.05575
   31    29   -0.01506    0.04004
   31    30   -0.01376    0.02590
   31    31   -0.01304    0.01272
